section,period,dimension,count,year_built_matches
monthly_new,2001-05,,1,
monthly_new,2001-06,,1,
monthly_new,2001-11,,1,
monthly_new,2002-03,,3,
monthly_new,2002-04,,1,
monthly_new,2002-06,,3,
monthly_new,2002-07,,2,
monthly_new,2002-09,,2,
monthly_new,2002-10,,2,
monthly_new,2002-11,,2,
monthly_new,2002-12,,2,
monthly_new,2003-01,,4,
monthly_new,2003-02,,3,
monthly_new,2003-03,,2,
monthly_new,2003-04,,1,
monthly_new,2003-05,,4,
monthly_new,2003-06,,3,
monthly_new,2003-07,,2,
monthly_new,2003-08,,1,
monthly_new,2003-09,,2,
monthly_new,2003-10,,2,
monthly_new,2003-11,,3,
monthly_new,2003-12,,3,
monthly_new,2004-01,,1,
monthly_new,2004-02,,2,
monthly_new,2004-03,,5,
monthly_new,2004-04,,2,
monthly_new,2004-06,,3,
monthly_new,2004-07,,2,
monthly_new,2004-08,,1,
monthly_new,2004-09,,5,
monthly_new,2004-10,,1,
monthly_new,2004-11,,4,
monthly_new,2004-12,,3,
monthly_new,2005-01,,6,
monthly_new,2005-02,,2,
monthly_new,2005-03,,4,
monthly_new,2005-04,,3,
monthly_new,2005-05,,2,
monthly_new,2005-06,,3,
monthly_new,2005-08,,1,
monthly_new,2005-10,,1,
monthly_new,2005-11,,1,
monthly_new,2005-12,,3,
monthly_new,2006-01,,2,
monthly_new,2006-02,,2,
monthly_new,2006-03,,1,
monthly_new,2006-04,,4,
monthly_new,2006-05,,6,
monthly_new,2006-06,,4,
monthly_new,2006-07,,4,
monthly_new,2006-08,,4,
monthly_new,2006-10,,1,
monthly_new,2006-11,,3,
monthly_new,2006-12,,2,
monthly_new,2007-01,,4,
monthly_new,2007-02,,6,
monthly_new,2007-03,,1,
monthly_new,2007-04,,3,
monthly_new,2007-05,,4,
monthly_new,2007-06,,6,
monthly_new,2007-08,,2,
monthly_new,2007-09,,3,
monthly_new,2007-10,,2,
monthly_new,2007-11,,4,
monthly_new,2007-12,,1,
monthly_new,2008-01,,7,
monthly_new,2008-02,,3,
monthly_new,2008-03,,1,
monthly_new,2008-04,,7,
monthly_new,2008-05,,2,
monthly_new,2008-06,,5,
monthly_new,2008-07,,4,
monthly_new,2008-08,,3,
monthly_new,2008-09,,9,
monthly_new,2008-10,,5,
monthly_new,2008-11,,2,
monthly_new,2008-12,,5,
monthly_new,2009-01,,7,
monthly_new,2009-04,,4,
monthly_new,2009-05,,1,
monthly_new,2009-06,,5,
monthly_new,2009-07,,6,
monthly_new,2009-08,,3,
monthly_new,2009-09,,3,
monthly_new,2009-10,,3,
monthly_new,2009-11,,5,
monthly_new,2009-12,,4,
monthly_new,2010-01,,5,
monthly_new,2010-02,,3,
monthly_new,2010-03,,1,
monthly_new,2010-04,,6,
monthly_new,2010-05,,3,
monthly_new,2010-06,,7,
monthly_new,2010-07,,2,
monthly_new,2010-08,,7,
monthly_new,2010-09,,1,
monthly_new,2010-10,,7,
monthly_new,2010-11,,2,
monthly_new,2010-12,,2,
monthly_new,2011-01,,5,
monthly_new,2011-02,,1,
monthly_new,2011-03,,5,
monthly_new,2011-04,,10,
monthly_new,2011-05,,4,
monthly_new,2011-06,,5,
monthly_new,2011-07,,6,
monthly_new,2011-08,,19,
monthly_new,2011-09,,8,
monthly_new,2011-10,,7,
monthly_new,2011-11,,4,
monthly_new,2011-12,,6,
monthly_new,2012-01,,12,
monthly_new,2012-02,,9,
monthly_new,2012-03,,8,
monthly_new,2012-04,,7,
monthly_new,2012-05,,3,
monthly_new,2012-06,,4,
monthly_new,2012-07,,7,
monthly_new,2012-08,,9,
monthly_new,2012-09,,10,
monthly_new,2012-10,,9,
monthly_new,2012-11,,9,
monthly_new,2012-12,,2,
monthly_new,2013-01,,8,
monthly_new,2013-02,,5,
monthly_new,2013-03,,10,
monthly_new,2013-04,,4,
monthly_new,2013-05,,8,
monthly_new,2013-06,,4,
monthly_new,2013-07,,10,
monthly_new,2013-08,,12,
monthly_new,2013-09,,5,
monthly_new,2013-10,,1,
monthly_new,2013-11,,9,
monthly_new,2013-12,,9,
monthly_new,2014-01,,8,
monthly_new,2014-02,,8,
monthly_new,2014-03,,2,
monthly_new,2014-04,,11,
monthly_new,2014-05,,10,
monthly_new,2014-06,,13,
monthly_new,2014-07,,11,
monthly_new,2014-08,,7,
monthly_new,2014-09,,9,
monthly_new,2014-10,,7,
monthly_new,2014-11,,10,
monthly_new,2014-12,,10,
monthly_new,2015-01,,8,
monthly_new,2015-02,,5,
monthly_new,2015-03,,13,
monthly_new,2015-04,,12,
monthly_new,2015-05,,10,
monthly_new,2015-06,,13,
monthly_new,2015-07,,14,
monthly_new,2015-08,,11,
monthly_new,2015-09,,14,
monthly_new,2015-10,,12,
monthly_new,2015-11,,11,
monthly_new,2015-12,,12,
monthly_new,2016-01,,5,
monthly_new,2016-02,,6,
monthly_new,2016-03,,8,
monthly_new,2016-04,,9,
monthly_new,2016-05,,12,
monthly_new,2016-06,,13,
monthly_new,2016-07,,12,
monthly_new,2016-08,,21,
monthly_new,2016-09,,17,
monthly_new,2016-10,,14,
monthly_new,2016-11,,19,
monthly_new,2016-12,,44,
monthly_new,2017-01,,27,
monthly_new,2017-02,,15,
monthly_new,2017-03,,15,
monthly_new,2017-04,,19,
monthly_new,2017-05,,26,
monthly_new,2017-06,,13,
monthly_new,2017-07,,15,
monthly_new,2017-08,,16,
monthly_new,2017-09,,12,
monthly_new,2017-10,,10,
monthly_new,2017-11,,23,
monthly_new,2017-12,,28,
monthly_new,2018-01,,20,
monthly_new,2018-02,,13,
monthly_new,2018-03,,23,
monthly_new,2018-04,,22,
monthly_new,2018-05,,20,
monthly_new,2018-06,,27,
monthly_new,2018-07,,20,
monthly_new,2018-08,,21,
monthly_new,2018-09,,18,
monthly_new,2018-10,,13,
monthly_new,2018-11,,23,
monthly_new,2018-12,,21,
monthly_new,2019-01,,26,
monthly_new,2019-02,,30,
monthly_new,2019-03,,33,
monthly_new,2019-04,,34,
monthly_new,2019-05,,26,
monthly_new,2019-06,,32,
monthly_new,2019-07,,27,
monthly_new,2019-08,,31,
monthly_new,2019-09,,24,
monthly_new,2019-10,,29,
monthly_new,2019-11,,32,
monthly_new,2019-12,,34,
monthly_new,2020-01,,65,
monthly_new,2020-02,,23,
monthly_new,2020-03,,37,
monthly_new,2020-04,,52,
monthly_new,2020-05,,23,
monthly_new,2020-06,,25,
monthly_new,2020-07,,32,
monthly_new,2020-08,,46,
monthly_new,2020-09,,45,
monthly_new,2020-10,,40,
monthly_new,2020-11,,40,
monthly_new,2020-12,,41,
monthly_new,2021-01,,63,
monthly_new,2021-02,,72,
monthly_new,2021-03,,55,
monthly_new,2021-04,,50,
monthly_new,2021-05,,52,
monthly_new,2021-06,,55,
monthly_new,2021-07,,46,
monthly_new,2021-08,,51,
monthly_new,2021-09,,47,
monthly_new,2021-10,,46,
monthly_new,2021-11,,36,
monthly_new,2021-12,,51,
monthly_new,2022-01,,58,
monthly_new,2022-02,,47,
monthly_new,2022-03,,54,
monthly_new,2022-04,,58,
monthly_new,2022-05,,62,
monthly_new,2022-06,,30,
monthly_new,2022-07,,40,
monthly_new,2022-08,,63,
monthly_new,2022-09,,66,
monthly_new,2022-10,,42,
monthly_new,2022-11,,69,
monthly_new,2022-12,,72,
monthly_new,2023-01,,113,
monthly_new,2023-02,,153,
monthly_new,2023-03,,175,
monthly_new,2023-04,,72,
monthly_new,2023-05,,110,
monthly_new,2023-06,,82,
monthly_new,2023-07,,64,
monthly_new,2023-08,,100,
monthly_new,2023-09,,88,
monthly_new,2023-10,,92,
monthly_new,2023-11,,102,
monthly_new,2023-12,,131,
monthly_new,2024-01,,175,
monthly_new,2024-02,,67,
monthly_new,2024-03,,92,
monthly_new,2024-04,,91,
monthly_new,2024-05,,124,
monthly_new,2024-06,,128,
monthly_new,2024-07,,139,
monthly_new,2024-08,,111,
monthly_new,2024-09,,106,
monthly_new,2024-10,,153,
monthly_new,2024-11,,128,
monthly_new,2024-12,,91,
monthly_new,2025-01,,204,
monthly_new,2025-02,,94,
monthly_new,2025-03,,166,
monthly_new,2025-04,,107,
monthly_new,2025-05,,133,
monthly_new,2025-06,,139,
monthly_new,2025-07,,151,
monthly_new,2025-08,,168,
monthly_new,2025-09,,142,
monthly_new,2025-10,,174,
monthly_new,2025-11,,137,
monthly_new,2025-12,,158,
monthly_new,2026-01,,164,
monthly_new,2026-02,,204,
monthly_new,2026-03,,113,
monthly_new,2026-04,,142,
monthly_new,2026-05,,139,
monthly_new,2026-06,,30,
monthly_estimated_new_aircraft,2001-05,,1,1
monthly_estimated_new_aircraft,2001-06,,1,1
monthly_estimated_new_aircraft,2001-11,,1,1
monthly_estimated_new_aircraft,2002-03,,3,3
monthly_estimated_new_aircraft,2002-04,,1,1
monthly_estimated_new_aircraft,2002-06,,3,3
monthly_estimated_new_aircraft,2002-07,,2,2
monthly_estimated_new_aircraft,2002-09,,2,2
monthly_estimated_new_aircraft,2002-10,,2,2
monthly_estimated_new_aircraft,2002-11,,2,2
monthly_estimated_new_aircraft,2002-12,,2,2
monthly_estimated_new_aircraft,2003-03,,2,2
monthly_estimated_new_aircraft,2003-04,,1,1
monthly_estimated_new_aircraft,2003-05,,2,2
monthly_estimated_new_aircraft,2003-06,,3,3
monthly_estimated_new_aircraft,2003-07,,1,1
monthly_estimated_new_aircraft,2003-09,,2,2
monthly_estimated_new_aircraft,2003-10,,1,1
monthly_estimated_new_aircraft,2003-11,,2,2
monthly_estimated_new_aircraft,2003-12,,1,1
monthly_estimated_new_aircraft,2004-04,,1,1
monthly_estimated_new_aircraft,2004-06,,2,2
monthly_estimated_new_aircraft,2004-07,,2,2
monthly_estimated_new_aircraft,2004-08,,1,1
monthly_estimated_new_aircraft,2004-09,,5,5
monthly_estimated_new_aircraft,2004-10,,1,1
monthly_estimated_new_aircraft,2004-11,,4,4
monthly_estimated_new_aircraft,2004-12,,3,3
monthly_estimated_new_aircraft,2005-03,,2,2
monthly_estimated_new_aircraft,2005-04,,1,1
monthly_estimated_new_aircraft,2005-06,,2,2
monthly_estimated_new_aircraft,2005-10,,1,1
monthly_estimated_new_aircraft,2005-12,,1,1
monthly_estimated_new_aircraft,2006-01,,1,1
monthly_estimated_new_aircraft,2006-03,,1,1
monthly_estimated_new_aircraft,2006-04,,3,3
monthly_estimated_new_aircraft,2006-05,,4,4
monthly_estimated_new_aircraft,2006-06,,2,2
monthly_estimated_new_aircraft,2006-08,,3,3
monthly_estimated_new_aircraft,2006-10,,1,1
monthly_estimated_new_aircraft,2006-11,,1,1
monthly_estimated_new_aircraft,2006-12,,1,1
monthly_estimated_new_aircraft,2007-02,,2,2
monthly_estimated_new_aircraft,2007-04,,2,2
monthly_estimated_new_aircraft,2007-05,,1,1
monthly_estimated_new_aircraft,2007-06,,3,3
monthly_estimated_new_aircraft,2007-08,,2,2
monthly_estimated_new_aircraft,2007-09,,2,2
monthly_estimated_new_aircraft,2007-10,,1,1
monthly_estimated_new_aircraft,2007-11,,1,1
monthly_estimated_new_aircraft,2008-04,,2,2
monthly_estimated_new_aircraft,2008-06,,1,1
monthly_estimated_new_aircraft,2008-07,,1,1
monthly_estimated_new_aircraft,2008-08,,2,2
monthly_estimated_new_aircraft,2008-09,,5,5
monthly_estimated_new_aircraft,2008-10,,1,1
monthly_estimated_new_aircraft,2008-12,,2,2
monthly_estimated_new_aircraft,2009-04,,1,1
monthly_estimated_new_aircraft,2009-05,,1,1
monthly_estimated_new_aircraft,2009-06,,2,2
monthly_estimated_new_aircraft,2009-07,,1,1
monthly_estimated_new_aircraft,2009-10,,1,1
monthly_estimated_new_aircraft,2009-11,,1,1
monthly_estimated_new_aircraft,2010-04,,1,1
monthly_estimated_new_aircraft,2010-05,,1,1
monthly_estimated_new_aircraft,2010-08,,1,1
monthly_estimated_new_aircraft,2010-10,,3,3
monthly_estimated_new_aircraft,2011-04,,3,3
monthly_estimated_new_aircraft,2011-05,,1,1
monthly_estimated_new_aircraft,2011-06,,2,2
monthly_estimated_new_aircraft,2011-07,,2,2
monthly_estimated_new_aircraft,2011-09,,1,1
monthly_estimated_new_aircraft,2011-10,,3,3
monthly_estimated_new_aircraft,2011-11,,1,1
monthly_estimated_new_aircraft,2011-12,,1,1
monthly_estimated_new_aircraft,2012-02,,2,2
monthly_estimated_new_aircraft,2012-03,,1,1
monthly_estimated_new_aircraft,2012-04,,1,1
monthly_estimated_new_aircraft,2012-05,,2,2
monthly_estimated_new_aircraft,2012-07,,1,1
monthly_estimated_new_aircraft,2012-08,,1,1
monthly_estimated_new_aircraft,2012-09,,2,2
monthly_estimated_new_aircraft,2012-10,,2,2
monthly_estimated_new_aircraft,2012-11,,1,1
monthly_estimated_new_aircraft,2013-04,,1,1
monthly_estimated_new_aircraft,2013-06,,1,1
monthly_estimated_new_aircraft,2013-07,,2,2
monthly_estimated_new_aircraft,2013-08,,1,1
monthly_estimated_new_aircraft,2013-11,,2,2
monthly_estimated_new_aircraft,2014-04,,2,2
monthly_estimated_new_aircraft,2014-05,,2,2
monthly_estimated_new_aircraft,2014-06,,2,2
monthly_estimated_new_aircraft,2014-07,,2,2
monthly_estimated_new_aircraft,2014-09,,1,1
monthly_estimated_new_aircraft,2014-11,,2,2
monthly_estimated_new_aircraft,2014-12,,4,4
monthly_estimated_new_aircraft,2015-03,,1,1
monthly_estimated_new_aircraft,2015-04,,2,2
monthly_estimated_new_aircraft,2015-05,,2,2
monthly_estimated_new_aircraft,2015-06,,4,4
monthly_estimated_new_aircraft,2015-07,,2,2
monthly_estimated_new_aircraft,2015-08,,2,2
monthly_estimated_new_aircraft,2015-09,,4,4
monthly_estimated_new_aircraft,2015-10,,4,4
monthly_estimated_new_aircraft,2015-11,,2,2
monthly_estimated_new_aircraft,2015-12,,2,2
monthly_estimated_new_aircraft,2016-04,,1,1
monthly_estimated_new_aircraft,2016-05,,6,6
monthly_estimated_new_aircraft,2016-06,,2,2
monthly_estimated_new_aircraft,2016-07,,2,2
monthly_estimated_new_aircraft,2016-08,,8,8
monthly_estimated_new_aircraft,2016-09,,4,4
monthly_estimated_new_aircraft,2016-10,,2,2
monthly_estimated_new_aircraft,2016-11,,3,3
monthly_estimated_new_aircraft,2016-12,,3,3
monthly_estimated_new_aircraft,2017-02,,2,2
monthly_estimated_new_aircraft,2017-03,,2,2
monthly_estimated_new_aircraft,2017-04,,2,2
monthly_estimated_new_aircraft,2017-05,,5,5
monthly_estimated_new_aircraft,2017-06,,1,1
monthly_estimated_new_aircraft,2017-07,,2,2
monthly_estimated_new_aircraft,2017-08,,5,5
monthly_estimated_new_aircraft,2017-09,,1,1
monthly_estimated_new_aircraft,2017-10,,5,5
monthly_estimated_new_aircraft,2017-11,,12,12
monthly_estimated_new_aircraft,2017-12,,9,9
monthly_estimated_new_aircraft,2018-02,,5,5
monthly_estimated_new_aircraft,2018-03,,5,5
monthly_estimated_new_aircraft,2018-04,,7,7
monthly_estimated_new_aircraft,2018-05,,2,2
monthly_estimated_new_aircraft,2018-06,,13,13
monthly_estimated_new_aircraft,2018-07,,9,9
monthly_estimated_new_aircraft,2018-08,,6,6
monthly_estimated_new_aircraft,2018-09,,6,6
monthly_estimated_new_aircraft,2018-10,,2,2
monthly_estimated_new_aircraft,2018-11,,4,4
monthly_estimated_new_aircraft,2018-12,,5,5
monthly_estimated_new_aircraft,2019-03,,3,3
monthly_estimated_new_aircraft,2019-04,,10,10
monthly_estimated_new_aircraft,2019-05,,7,7
monthly_estimated_new_aircraft,2019-06,,3,3
monthly_estimated_new_aircraft,2019-07,,6,6
monthly_estimated_new_aircraft,2019-08,,7,7
monthly_estimated_new_aircraft,2019-09,,7,7
monthly_estimated_new_aircraft,2019-10,,5,5
monthly_estimated_new_aircraft,2019-11,,8,8
monthly_estimated_new_aircraft,2019-12,,14,14
monthly_estimated_new_aircraft,2020-02,,8,8
monthly_estimated_new_aircraft,2020-03,,5,5
monthly_estimated_new_aircraft,2020-04,,12,12
monthly_estimated_new_aircraft,2020-05,,3,3
monthly_estimated_new_aircraft,2020-06,,3,3
monthly_estimated_new_aircraft,2020-07,,6,6
monthly_estimated_new_aircraft,2020-08,,12,12
monthly_estimated_new_aircraft,2020-09,,11,11
monthly_estimated_new_aircraft,2020-10,,5,5
monthly_estimated_new_aircraft,2020-11,,7,7
monthly_estimated_new_aircraft,2020-12,,10,10
monthly_estimated_new_aircraft,2021-03,,2,2
monthly_estimated_new_aircraft,2021-04,,8,8
monthly_estimated_new_aircraft,2021-05,,13,13
monthly_estimated_new_aircraft,2021-06,,11,11
monthly_estimated_new_aircraft,2021-07,,10,10
monthly_estimated_new_aircraft,2021-08,,10,10
monthly_estimated_new_aircraft,2021-09,,10,10
monthly_estimated_new_aircraft,2021-10,,14,14
monthly_estimated_new_aircraft,2021-11,,9,9
monthly_estimated_new_aircraft,2021-12,,14,14
monthly_estimated_new_aircraft,2022-02,,1,1
monthly_estimated_new_aircraft,2022-03,,2,2
monthly_estimated_new_aircraft,2022-04,,1,1
monthly_estimated_new_aircraft,2022-05,,1,1
monthly_estimated_new_aircraft,2022-06,,7,7
monthly_estimated_new_aircraft,2022-07,,7,7
monthly_estimated_new_aircraft,2022-08,,10,10
monthly_estimated_new_aircraft,2022-09,,15,15
monthly_estimated_new_aircraft,2022-10,,13,13
monthly_estimated_new_aircraft,2022-11,,11,11
monthly_estimated_new_aircraft,2022-12,,19,19
monthly_estimated_new_aircraft,2023-02,,2,2
monthly_estimated_new_aircraft,2023-03,,3,3
monthly_estimated_new_aircraft,2023-04,,14,14
monthly_estimated_new_aircraft,2023-05,,35,35
monthly_estimated_new_aircraft,2023-06,,22,22
monthly_estimated_new_aircraft,2023-07,,27,27
monthly_estimated_new_aircraft,2023-08,,40,40
monthly_estimated_new_aircraft,2023-09,,32,32
monthly_estimated_new_aircraft,2023-10,,39,39
monthly_estimated_new_aircraft,2023-11,,32,32
monthly_estimated_new_aircraft,2023-12,,52,52
monthly_estimated_new_aircraft,2024-01,,1,1
monthly_estimated_new_aircraft,2024-02,,8,8
monthly_estimated_new_aircraft,2024-03,,17,17
monthly_estimated_new_aircraft,2024-04,,25,25
monthly_estimated_new_aircraft,2024-05,,37,37
monthly_estimated_new_aircraft,2024-06,,51,51
monthly_estimated_new_aircraft,2024-07,,60,60
monthly_estimated_new_aircraft,2024-08,,42,42
monthly_estimated_new_aircraft,2024-09,,42,42
monthly_estimated_new_aircraft,2024-10,,77,77
monthly_estimated_new_aircraft,2024-11,,51,51
monthly_estimated_new_aircraft,2024-12,,44,44
monthly_estimated_new_aircraft,2025-02,,24,24
monthly_estimated_new_aircraft,2025-03,,72,72
monthly_estimated_new_aircraft,2025-04,,44,44
monthly_estimated_new_aircraft,2025-05,,41,41
monthly_estimated_new_aircraft,2025-06,,49,49
monthly_estimated_new_aircraft,2025-07,,68,68
monthly_estimated_new_aircraft,2025-08,,64,64
monthly_estimated_new_aircraft,2025-09,,51,51
monthly_estimated_new_aircraft,2025-10,,73,73
monthly_estimated_new_aircraft,2025-11,,64,64
monthly_estimated_new_aircraft,2025-12,,61,61
monthly_estimated_new_aircraft,2026-01,,4,4
monthly_estimated_new_aircraft,2026-02,,11,11
monthly_estimated_new_aircraft,2026-03,,32,32
monthly_estimated_new_aircraft,2026-04,,57,57
monthly_estimated_new_aircraft,2026-05,,45,45
monthly_estimated_new_aircraft,2026-06,,11,11
monthly_estimated_new_aircraft_lagged,2001-05,,1,
monthly_estimated_new_aircraft_lagged,2001-06,,1,
monthly_estimated_new_aircraft_lagged,2001-11,,1,
monthly_estimated_new_aircraft_lagged,2002-03,,3,
monthly_estimated_new_aircraft_lagged,2002-04,,1,
monthly_estimated_new_aircraft_lagged,2002-06,,3,
monthly_estimated_new_aircraft_lagged,2002-07,,2,
monthly_estimated_new_aircraft_lagged,2002-09,,2,
monthly_estimated_new_aircraft_lagged,2002-10,,2,
monthly_estimated_new_aircraft_lagged,2002-11,,2,
monthly_estimated_new_aircraft_lagged,2002-12,,2,
monthly_estimated_new_aircraft_lagged,2003-01,,3,
monthly_estimated_new_aircraft_lagged,2003-02,,3,
monthly_estimated_new_aircraft_lagged,2003-03,,2,
monthly_estimated_new_aircraft_lagged,2003-04,,1,
monthly_estimated_new_aircraft_lagged,2003-05,,3,
monthly_estimated_new_aircraft_lagged,2003-06,,3,
monthly_estimated_new_aircraft_lagged,2003-07,,1,
monthly_estimated_new_aircraft_lagged,2003-08,,1,
monthly_estimated_new_aircraft_lagged,2003-09,,2,
monthly_estimated_new_aircraft_lagged,2003-10,,2,
monthly_estimated_new_aircraft_lagged,2003-11,,3,
monthly_estimated_new_aircraft_lagged,2003-12,,2,
monthly_estimated_new_aircraft_lagged,2004-01,,1,
monthly_estimated_new_aircraft_lagged,2004-02,,2,
monthly_estimated_new_aircraft_lagged,2004-03,,5,
monthly_estimated_new_aircraft_lagged,2004-04,,1,
monthly_estimated_new_aircraft_lagged,2004-06,,2,
monthly_estimated_new_aircraft_lagged,2004-07,,2,
monthly_estimated_new_aircraft_lagged,2004-08,,1,
monthly_estimated_new_aircraft_lagged,2004-09,,5,
monthly_estimated_new_aircraft_lagged,2004-10,,1,
monthly_estimated_new_aircraft_lagged,2004-11,,4,
monthly_estimated_new_aircraft_lagged,2004-12,,3,
monthly_estimated_new_aircraft_lagged,2005-01,,6,
monthly_estimated_new_aircraft_lagged,2005-02,,2,
monthly_estimated_new_aircraft_lagged,2005-03,,2,
monthly_estimated_new_aircraft_lagged,2005-04,,1,
monthly_estimated_new_aircraft_lagged,2005-06,,3,
monthly_estimated_new_aircraft_lagged,2005-10,,1,
monthly_estimated_new_aircraft_lagged,2005-12,,2,
monthly_estimated_new_aircraft_lagged,2006-01,,2,
monthly_estimated_new_aircraft_lagged,2006-02,,1,
monthly_estimated_new_aircraft_lagged,2006-03,,1,
monthly_estimated_new_aircraft_lagged,2006-04,,3,
monthly_estimated_new_aircraft_lagged,2006-05,,4,
monthly_estimated_new_aircraft_lagged,2006-06,,3,
monthly_estimated_new_aircraft_lagged,2006-07,,1,
monthly_estimated_new_aircraft_lagged,2006-08,,3,
monthly_estimated_new_aircraft_lagged,2006-10,,1,
monthly_estimated_new_aircraft_lagged,2006-11,,1,
monthly_estimated_new_aircraft_lagged,2006-12,,1,
monthly_estimated_new_aircraft_lagged,2007-01,,3,
monthly_estimated_new_aircraft_lagged,2007-02,,5,
monthly_estimated_new_aircraft_lagged,2007-04,,3,
monthly_estimated_new_aircraft_lagged,2007-05,,2,
monthly_estimated_new_aircraft_lagged,2007-06,,3,
monthly_estimated_new_aircraft_lagged,2007-08,,2,
monthly_estimated_new_aircraft_lagged,2007-09,,2,
monthly_estimated_new_aircraft_lagged,2007-10,,1,
monthly_estimated_new_aircraft_lagged,2007-11,,1,
monthly_estimated_new_aircraft_lagged,2008-01,,5,
monthly_estimated_new_aircraft_lagged,2008-02,,2,
monthly_estimated_new_aircraft_lagged,2008-04,,2,
monthly_estimated_new_aircraft_lagged,2008-05,,1,
monthly_estimated_new_aircraft_lagged,2008-06,,1,
monthly_estimated_new_aircraft_lagged,2008-07,,1,
monthly_estimated_new_aircraft_lagged,2008-08,,2,
monthly_estimated_new_aircraft_lagged,2008-09,,5,
monthly_estimated_new_aircraft_lagged,2008-10,,1,
monthly_estimated_new_aircraft_lagged,2008-12,,2,
monthly_estimated_new_aircraft_lagged,2009-04,,1,
monthly_estimated_new_aircraft_lagged,2009-05,,1,
monthly_estimated_new_aircraft_lagged,2009-06,,2,
monthly_estimated_new_aircraft_lagged,2009-07,,2,
monthly_estimated_new_aircraft_lagged,2009-10,,1,
monthly_estimated_new_aircraft_lagged,2009-11,,1,
monthly_estimated_new_aircraft_lagged,2009-12,,1,
monthly_estimated_new_aircraft_lagged,2010-01,,1,
monthly_estimated_new_aircraft_lagged,2010-04,,1,
monthly_estimated_new_aircraft_lagged,2010-05,,1,
monthly_estimated_new_aircraft_lagged,2010-08,,1,
monthly_estimated_new_aircraft_lagged,2010-10,,3,
monthly_estimated_new_aircraft_lagged,2011-04,,5,
monthly_estimated_new_aircraft_lagged,2011-05,,1,
monthly_estimated_new_aircraft_lagged,2011-06,,2,
monthly_estimated_new_aircraft_lagged,2011-07,,2,
monthly_estimated_new_aircraft_lagged,2011-08,,2,
monthly_estimated_new_aircraft_lagged,2011-09,,1,
monthly_estimated_new_aircraft_lagged,2011-10,,3,
monthly_estimated_new_aircraft_lagged,2011-11,,1,
monthly_estimated_new_aircraft_lagged,2011-12,,1,
monthly_estimated_new_aircraft_lagged,2012-01,,2,
